0.460583,0.753400
0.460583,0.600402
0.460582,0.450114
0.460582,0.306551
0.461855,0.183022
0.461855,0.149453
0.291335,0.234603
0.242825,0.239568
0.242826,0.301052
0.242826,0.415913
0.236699,0.549570
0.236700,0.691694
0.236701,0.838995
0.236702,0.989159
0.236704,1.141051
0.441993,0.753400
0.441993,0.600402
0.441992,0.450114
0.441992,0.306551
0.443295,0.183022
0.443295,0.149453
0.281087,0.234603
0.232764,0.239568
0.232764,0.301052
0.232764,0.415913
0.227166,0.549570
0.227166,0.691694
0.227167,0.838995
0.227169,0.989159
0.227171,1.141051
0.424063,0.753400
0.424062,0.600402
0.424061,0.450114
0.424061,0.306551
0.425394,0.183022
0.425394,0.149453
0.272752,0.234603
0.225041,0.239568
0.225041,0.301052
0.225042,0.415913
0.220072,0.549570
0.220073,0.691694
0.220074,0.838995
0.220076,0.989159
0.220078,1.141051
0.406878,0.753400
0.406877,0.600402
0.406876,0.450114
0.406876,0.306551
0.408239,0.183022
0.408239,0.149453
0.266509,0.234603
0.219904,0.239568
0.219904,0.301052
0.219905,0.415913
0.215660,0.549570
0.215660,0.691694
0.215662,0.838995
0.215663,0.989159
0.215665,1.141051
0.390538,0.753400
0.390537,0.600402
0.390536,0.450114
0.390536,0.306551
0.391929,0.183022
0.391929,0.149453
0.262507,0.234603
0.217536,0.239568
0.217536,0.301052
0.217537,0.415913
0.214094,0.549570
0.214095,0.691694
0.214096,0.838995
0.214097,0.989159
0.214099,1.141051
0.375154,0.753400
0.375153,0.600402
0.375152,0.450114
0.375151,0.306551
0.376573,0.183022
0.376573,0.149453
0.260851,0.234603
0.218027,0.239568
0.218028,0.301052
0.218028,0.415913
0.215437,0.549570
0.215438,0.691694
0.215439,0.838995
0.215440,0.989159
0.215442,1.141051
0.360846,0.753400
0.360845,0.600402
0.360844,0.450114
0.360844,0.306551
0.362293,0.183022
0.362293,0.149453
0.261583,0.234603
0.221359,0.239568
0.221359,0.301052
0.221359,0.415913
0.219635,0.549570
0.219636,0.691694
0.219637,0.838995
0.219639,0.989159
0.219640,1.141051
0.347750,0.753400
0.347748,0.600402
0.347748,0.450114
0.347747,0.306551
0.349220,0.183022
0.349220,0.149453
0.264685,0.234603
0.227405,0.239568
0.227405,0.301052
0.227406,0.415913
0.226531,0.549570
0.226531,0.691694
0.226532,0.838995
0.226534,0.989159
0.226535,1.141051
0.336005,0.753400
0.336004,0.600402
0.336003,0.450114
0.336002,0.306551
0.337495,0.183022
0.337495,0.149453
0.270075,0.234603
0.235958,0.239568
0.235958,0.301052
0.235959,0.415913
0.235886,0.549570
0.235887,0.691694
0.235888,0.838995
0.235889,0.989159
0.235890,1.141051
0.325758,0.753400
0.325757,0.600402
0.325756,0.450114
0.325755,0.306551
0.327263,0.183022
0.327263,0.149453
0.277619,0.234603
0.246758,0.239568
0.246758,0.301052
0.246758,0.415913
0.247423,0.549570
0.247424,0.691694
0.247425,0.838995
0.247426,0.989159
0.247427,1.141051
0.317155,0.753400
0.317154,0.600402
0.317153,0.450114
0.317152,0.306551
0.318667,0.183022
0.318667,0.149453
0.287148,0.234603
0.259523,0.239568
0.259523,0.301052
0.259523,0.415913
0.260853,0.549570
0.260853,0.691694
0.260854,0.838995
0.260855,0.989159
0.260856,1.141051
0.452243,0.753400
0.452242,0.600402
0.452242,0.450114
0.452241,0.306551
0.453605,0.183022
0.453605,0.149453
0.273277,0.234603
0.220808,0.239568
0.220808,0.301052
0.220809,0.415913
0.214355,0.549570
0.214355,0.691694
0.214357,0.838995
0.214358,0.989159
0.214360,1.141051
0.433295,0.753400
0.433295,0.600402
0.433294,0.450114
0.433294,0.306551
0.434692,0.183022
0.434692,0.149453
0.262325,0.234603
0.209693,0.239568
0.209693,0.301052
0.209693,0.415913
0.203779,0.549570
0.203779,0.691694
0.203781,0.838995
0.203782,0.989159
0.203784,1.141051
0.414989,0.753400
0.414988,0.600402
0.414987,0.450114
0.414987,0.306551
0.416421,0.183022
0.416421,0.149453
0.253373,0.234603
0.201086,0.239568
0.201086,0.301052
0.201087,0.415913
0.195840,0.549570
0.195841,0.691694
0.195842,0.838995
0.195843,0.989159
0.195845,1.141051
0.397412,0.753400
0.397411,0.600402
0.397410,0.450114
0.397410,0.306551
0.398881,0.183022
0.398881,0.149453
0.246640,0.234603
0.195320,0.239568
0.195320,0.301052
0.195321,0.415913
0.190868,0.549570
0.190869,0.691694
0.190870,0.838995
0.190872,0.989159
0.190874,1.141051
0.380666,0.753400
0.380665,0.600402
0.380664,0.450114
0.380664,0.306551
0.382172,0.183022
0.382172,0.149453
0.242310,0.234603
0.192650,0.239568
0.192650,0.301052
0.192651,0.415913
0.189097,0.549570
0.189098,0.691694
0.189099,0.838995
0.189101,0.989159
0.189103,1.141051
0.364865,0.753400
0.364864,0.600402
0.364864,0.450114
0.364863,0.306551
0.366407,0.183022
0.366407,0.149453
0.240514,0.234603
0.193205,0.239568
0.193205,0.301052
0.193205,0.415913
0.190616,0.549570
0.190617,0.691694
0.190618,0.838995
0.190620,0.989159
0.190622,1.141051
0.350138,0.753400
0.350137,0.600402
0.350136,0.450114
0.350136,0.306551
0.351714,0.183022
0.351714,0.149453
0.241309,0.234603
0.196956,0.239568
0.196956,0.301052
0.196957,0.415913
0.195349,0.549570
0.195350,0.691694
0.195351,0.838995
0.195352,0.989159
0.195354,1.141051
0.336625,0.753400
0.336624,0.600402
0.336623,0.450114
0.336622,0.306551
0.338233,0.183022
0.338233,0.149453
0.244668,0.234603
0.203728,0.239568
0.203728,0.301052
0.203729,0.415913
0.203071,0.549570
0.203071,0.691694
0.203072,0.838995
0.203073,0.989159
0.203075,1.141051
0.324478,0.753400
0.324477,0.600402
0.324476,0.450114
0.324475,0.306551
0.326113,0.183022
0.326113,0.149453
0.250489,0.234603
0.213233,0.239568
0.213233,0.301052
0.213234,0.415913
0.213457,0.549570
0.213458,0.691694
0.213458,0.838995
0.213460,0.989159
0.213461,1.141051
0.313855,0.753400
0.313854,0.600402
0.313853,0.450114
0.313852,0.306551
0.315512,0.183022
0.315512,0.149453
0.225125,0.239568
0.225126,0.301052
0.225126,0.415913
0.226141,0.549570
0.226142,0.691694
0.226142,0.838995
0.226143,0.989159
0.226145,1.141051
0.304916,0.753400
0.304915,0.600402
0.304914,0.450114
0.304914,0.306551
0.306587,0.183022
0.306587,0.149453
0.268809,0.234603
0.239049,0.239568
0.239049,0.301052
0.239049,0.415913
0.240760,0.549570
0.240761,0.691694
0.240762,0.838995
0.240762,0.989159
0.240763,1.141051
0.445152,0.753400
