0.258605,0.234603
0.251619,0.234603
0.431535,0.753400
0.431535,0.600402
0.431536,0.450114
0.431536,0.306551
0.433450,0.183022
0.433450,0.149453
0.195712,0.234603
0.110882,0.239568
0.110882,0.301052
0.110882,0.415913
0.101942,0.549570
0.101943,0.691694
0.101943,0.838995
0.101943,0.989159
0.101944,1.141051
0.411636,0.753400
0.411636,0.600402
0.411636,0.450114
0.411636,0.306551
0.413617,0.183022
0.413617,0.149453
0.180102,0.234603
0.086658,0.239568
0.086658,0.301052
0.086658,0.415913
0.077266,0.549570
0.077266,0.691694
0.077267,0.838995
0.077267,0.989159
0.077268,1.141051
0.392320,0.753400
0.392320,0.600402
0.392320,0.450114
0.392320,0.306551
0.394371,0.183022
0.394371,0.149453
0.166795,0.234603
0.063041,0.239568
0.063041,0.301052
0.063041,0.415913
0.052892,0.549570
0.052893,0.691694
0.052893,0.838995
0.052894,0.989159
0.052895,1.141051
0.373678,0.753400
0.373678,0.600402
0.373678,0.450114
0.373678,0.306551
0.375803,0.183022
0.375803,0.149453
0.156377,0.234603
0.041091,0.239568
0.041092,0.301052
0.041092,0.415913
0.029579,0.549570
0.029579,0.691694
0.029580,0.838995
0.029581,0.989159
0.029583,1.141051
0.355817,0.753400
0.355817,0.600402
0.355817,0.450114
0.355817,0.306551
0.358019,0.183022
0.358019,0.149453
0.149455,0.234603
0.025547,0.239568
0.025547,0.301052
0.025547,0.415913
0.014213,0.549570
0.014214,0.691694
0.014216,0.838995
0.014217,0.989159
0.014220,1.141051
0.434289,0.753400
0.434290,0.600402
0.434290,0.450114
0.434290,0.306551
0.436262,0.183022
0.436262,0.149453
0.195206,0.234603
0.109932,0.239568
0.109932,0.301052
0.109932,0.415913
0.101548,0.549570
0.101548,0.691694
0.101548,0.838995
0.101548,0.989159
0.101547,1.141051
0.414522,0.753400
0.414522,0.600402
0.414522,0.450114
0.414523,0.306551
0.416562,0.183022
0.416562,0.149453
0.179553,0.234603
0.085440,0.239568
0.085440,0.301052
0.085440,0.415913
0.076745,0.549570
0.076745,0.691694
0.076744,0.838995
0.076744,0.989159
0.076744,1.141051
0.395347,0.753400
0.395347,0.600402
0.395348,0.450114
0.395348,0.306551
0.397459,0.183022
