0.558933,0.775700
0.558934,0.620311
0.558934,0.466009
0.558934,0.314398
0.558935,0.172718
0.567945,0.063462
0.145761,0.157076
0.145761,0.000177
0.181760,0.137135
0.185346,0.286178
0.192518,0.440050
0.192518,0.595889
0.192517,0.752231
0.192516,0.908815
0.192514,1.065536
0.537574,0.775700
0.537575,0.620311
0.537575,0.466009
0.537576,0.314398
0.537576,0.172718
0.548039,0.063462
0.124989,0.157076
0.124989,0.000177
0.165714,0.137135
0.169425,0.286178
0.176967,0.440050
0.176966,0.595889
0.176965,0.752231
0.176964,0.908815
0.176963,1.065536
0.516542,0.775700
0.516543,0.620311
0.516543,0.466009
0.516543,0.314398
0.516544,0.172718
0.528566,0.063462
0.106057,0.157076
0.106057,0.000177
0.152104,0.137135
0.155905,0.286178
0.163772,0.440050
0.163771,0.595889
0.163770,0.752231
0.163769,0.908815
0.163767,1.065536
0.495878,0.775700
0.495879,0.620311
0.495879,0.466009
0.495880,0.314398
0.495880,0.172718
0.509576,0.063462
0.090131,0.157076
0.090131,0.000177
0.141632,0.137135
0.145458,0.286178
0.153541,0.440050
0.153540,0.595889
0.153539,0.752231
0.153538,0.908815
0.153536,1.065536
0.475631,0.775700
0.475631,0.620311
0.475632,0.466009
0.475632,0.314398
0.475632,0.172718
0.491124,0.063462
0.079050,0.157076
0.079050,0.000177
0.135032,0.137135
0.138777,0.286178
0.146895,0.440050
0.146894,0.595889
0.146893,0.752231
0.146892,0.908815
0.146890,1.065536
0.565450,0.775700
0.565451,0.620311
0.565451,0.466009
0.565452,0.314398
0.565452,0.172718
0.574394,0.063462
0.160064,0.157076
0.160064,0.000177
0.196623,0.137135
0.199989,0.286178
0.206741,0.440050
0.206741,0.595889
0.206740,0.752231
0.206739,0.908815
0.206737,1.065536
0.544347,0.775700
0.544348,0.620311
0.544348,0.466009
0.544349,0.314398
0.544349,0.172718
0.554720,0.063462
0.141409,0.157076
0.141409,0.000177
0.181893,0.137135
0.185331,0.286178
0.192344,0.440050
0.192343,0.595889
0.192342,0.752231
0.192341,0.908815
0.192339,1.065536
0.523587,0.775700
0.523588,0.620311
0.523588,0.466009
0.523589,0.314398
0.523589,0.172718
0.535490,0.063462
0.124989,0.157076
0.124989,0.000177
0.169586,0.137135
0.173059,0.286178
0.180277,0.440050
0.180277,0.595889
0.180275,0.752231
0.180274,0.908815
0.180272,1.065536
0.503213,0.775700
0.503213,0.620311
0.503214,0.466009
0.503214,0.314398
0.503214,0.172718
0.516754,0.063462
0.111793,0.157076
0.111794,0.000177
0.160261,0.137135
0.163709,0.286178
0.171037,0.440050
0.171036,0.595889
0.171035,0.752231
0.171033,0.908815
0.171031,1.065536
0.483272,0.775700
0.483273,0.620311
0.483273,0.466009
0.483274,0.314398
0.483274,0.172718
0.498567,0.063462
0.103068,0.157076
0.103069,0.000177
0.154459,0.137135
0.157804,0.286178
0.165097,0.440050
0.165096,0.595889
0.165095,0.752231
0.165093,0.908815
0.165091,1.065536
0.463822,0.775700
0.463823,0.620311
0.463823,0.466009
0.463824,0.314398
0.463824,0.172718
0.480993,0.063462
0.099991,0.157076
0.099361,0.002972
0.152582,0.137135
0.155734,0.286178
0.162819,0.440050
0.162818,0.595889
0.162817,0.752231
0.162815,0.908815
0.162813,1.065536
0.444927,0.775700
0.444928,0.620311
0.444928,0.466009
0.444928,0.314398
0.444929,0.172718
0.464100,0.063462
0.103068,0.157076
0.102324,0.002972
0.154773,0.137135
0.157651,0.286178
0.164356,0.440050
0.164355,0.595889
0.164354,0.752231
0.164352,0.908815
0.164350,1.065536
0.426660,0.775700
0.426660,0.620311
0.426661,0.466009
0.426661,0.314398
0.426661,0.172718
0.447965,0.063462
0.111793,0.157076
0.110984,0.002972
0.160866,0.137135
0.163414,0.286178
0.169605,0.440050
0.169604,0.595889
0.169602,0.752231
0.169601,0.908815
0.169598,1.065536
0.409105,0.775700
0.409105,0.620311
0.409106,0.466009
0.409106,0.314398
0.409107,0.172718
0.432674,0.063462
0.124989,0.157076
0.124155,0.002972
0.170443,0.137135
0.172640,0.286178
0.178236,0.440050
0.178235,0.595889
0.178234,0.752231
0.178232,0.908815
0.178230,1.065536
0.392358,0.775700
0.392359,0.620311
0.392359,0.466009
0.392360,0.314398
0.392360,0.172718
0.418319,0.063462
0.141409,0.157076
0.140575,0.002972
0.182958,0.137135
0.184810,0.286178
0.189791,0.440050
0.189790,0.595889
0.189788,0.752231
0.189787,0.908815
0.189784,1.065536
0.376527,0.775700
0.376528,0.620311
0.376528,0.466009
0.376529,0.314398
0.376529,0.172718
0.404999,0.063462
0.160064,0.157076
0.159242,0.002972
0.197854,0.137135
0.199385,0.286178
0.203771,0.440050
0.203770,0.595889
0.203768,0.752231
0.203767,0.908815
0.203765,1.065536
0.572984,0.775700
0.572985,0.620311
0.572986,0.466009
0.572986,0.314398
0.572987,0.172718
