0.046822,0.334926
0.041174,0.648781
0.040156,0.334926
0.040166,0.648781
0.040577,0.334926
0.040586,0.648781
0.042625,0.334926
0.042634,0.648781
0.040012,0.334926
0.040021,0.648781
0.037881,0.334926
0.037891,0.648781
0.036319,0.334926
0.036329,0.648781
0.035409,0.648781
0.035182,0.648781
0.038619,0.334926
0.038628,0.648781
0.035714,0.334926
0.035724,0.648781
0.033310,0.334926
0.033320,0.648781
0.031522,0.334926
0.031532,0.648781
0.030457,0.334926
0.030194,0.334926
0.030752,0.334926
0.030761,0.648781
0.034872,0.334926
0.034880,0.648781
0.031624,0.334926
0.031633,0.648781
0.028882,0.334926
0.028891,0.648781
0.026799,0.334926
0.025539,0.334926
0.025549,0.648781
0.025234,0.648781
0.025898,0.648781
0.031474,0.334926
0.031482,0.648781
0.027832,0.334926
0.027841,0.648781
0.024672,0.334926
0.024681,0.648781
0.022198,0.334926
0.022208,0.648781
0.020659,0.334926
0.020669,0.648781
0.020268,0.334926
0.020278,0.648781
0.021091,0.334926
0.021099,0.648781
0.027862,0.027167
0.028550,0.334926
0.028558,0.648781
0.023750,0.027167
0.024478,0.334926
0.020046,0.027167
0.020815,0.334926
0.020823,0.648781
0.017017,0.027167
0.017813,0.334926
0.015077,0.027167
0.015853,0.334926
0.014664,0.027167
0.015341,0.334926
0.015351,0.648781
0.015898,0.027167
0.016412,0.334926
0.016420,0.648781
0.025729,0.027167
0.026262,0.334926
0.021207,0.027167
0.021765,0.334926
0.016956,0.027167
0.017544,0.334926
0.017552,0.648781
0.013238,0.027167
0.013850,0.334926
0.013859,0.648781
0.010629,0.027167
0.011219,0.334926
0.011229,0.648781
0.010035,0.027167
0.010483,0.334926
0.010492,0.648781
0.011765,0.027167
0.011996,0.334926
0.012003,0.648781
