0.450038,0.790909
0.446411,0.636917
0.446410,0.484178
0.414183,0.341717
0.414183,0.204358
0.414183,0.126622
0.257842,0.200125
0.257842,0.253487
0.257842,0.371001
0.300709,0.505139
0.300709,0.651224
0.300710,0.801361
0.300711,0.953637
0.300711,1.107166
0.300713,1.261488
0.430071,0.790909
0.426254,0.636917
0.426254,0.484178
0.392563,0.341717
0.392562,0.204358
0.392562,0.126622
0.243736,0.200125
0.243735,0.253487
0.243736,0.371001
0.289698,0.505139
0.289699,0.651224
0.289699,0.801361
0.289700,0.953637
0.289701,1.107166
0.289702,1.261488
0.410655,0.790909
0.406636,0.636917
0.406635,0.484178
0.371367,0.341717
0.371366,0.204358
0.371366,0.126622
0.231476,0.200125
0.231476,0.253487
0.231476,0.371001
0.280489,0.505139
0.280489,0.651224
0.280490,0.801361
0.280491,0.953637
0.280492,1.107166
0.280493,1.261488
0.391873,0.790909
0.387637,0.636917
0.387636,0.484178
0.350671,0.341717
0.350671,0.204358
0.350671,0.126622
0.221371,0.200125
0.221371,0.253487
0.221371,0.371001
0.273263,0.505139
0.273263,0.651224
0.273264,0.801361
0.273265,0.953637
0.273266,1.107166
0.273267,1.261488
0.373819,0.790909
0.369353,0.636917
0.369353,0.484178
0.330572,0.341717
0.330571,0.204358
0.330571,0.126622
0.213727,0.200125
0.213727,0.253487
0.213727,0.371001
0.268181,0.505139
0.268182,0.651224
0.268182,0.801361
0.268183,0.953637
0.268184,1.107166
0.268186,1.261488
0.356604,0.790909
0.351896,0.636917
0.351896,0.484178
0.311183,0.341717
0.311182,0.204358
0.311182,0.126622
0.208812,0.200125
0.208812,0.253487
0.208812,0.371001
0.265367,0.505139
0.265367,0.651224
0.265368,0.801361
0.265368,0.953637
0.265369,1.107166
0.265371,1.261488
0.340356,0.790909
0.335395,0.636917
0.335395,0.484178
0.292645,0.341717
0.292645,0.204358
0.292645,0.126622
0.206824,0.200125
0.206824,0.253487
0.206824,0.371001
0.264892,0.505139
0.264892,0.651224
0.264892,0.801361
0.264893,0.953637
0.264894,1.107166
0.264896,1.261488
0.325219,0.790909
0.319998,0.636917
0.319997,0.484178
0.319997,0.335365
0.275132,0.204358
0.275132,0.126622
0.207844,0.200125
0.207844,0.253487
0.207844,0.371001
0.207844,0.510104
0.266769,0.651224
0.266769,0.801361
0.266770,0.953637
0.266771,1.107166
0.266772,1.261488
0.311357,0.790909
0.305872,0.636917
0.305871,0.484178
0.305870,0.335365
0.258851,0.204358
0.258851,0.126622
0.211830,0.200125
0.211830,0.253487
0.211831,0.510104
0.270949,0.651224
0.270949,0.801361
0.270950,0.953637
0.270951,1.107166
0.270952,1.261488
0.298945,0.790909
0.293199,0.636917
0.293198,0.484178
0.293198,0.335365
0.244049,0.204358
0.244049,0.126622
0.244048,0.198956
0.218620,0.253487
0.218620,0.371001
0.218620,0.510104
0.277327,0.651224
0.277328,0.801361
0.277328,0.953637
0.277329,1.107166
0.277330,1.261488
0.288171,0.790909
0.282177,0.636917
0.282176,0.484178
0.282175,0.335365
0.231010,0.204358
0.231010,0.126622
0.231010,0.198956
0.227963,0.253487
0.227963,0.371001
0.227963,0.510104
0.285758,0.651224
0.285758,0.801361
0.285759,0.953637
0.285760,1.107166
0.285761,1.261488
0.443645,0.790909
0.439970,0.636917
0.439969,0.484178
0.407519,0.341717
0.407519,0.204358
0.407519,0.126622
0.238848,0.200125
