time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
5.362693,-0.211305853531,-0.298742758441,-0.118116520667,1.73761673748,0.302194215213,-1.02239819513,-0.0283786445759,100.0,0.623946685472,-0.0648106882882,-0.0249271878031,1.64097594784,-0.169121381864,-0.221276728652,-0.0989417608186,100.0
5.362783,-0.211305853531,-0.298742758441,-0.118116520667,1.73761673748,0.302194215213,-1.02239819513,-0.0283786445759,100.0,0.623946685472,-0.0648106882882,-0.0249271878031,1.64097594784,-0.169121381864,-0.221276728652,-0.0989417608186,100.0
5.372850,-0.211689348728,-0.298359263244,-0.118883511061,1.73761673748,0.302194215213,-1.02201469993,-0.0287621397729,100.0,0.623563190275,-0.0651941834851,-0.0249271878031,1.64135944304,-0.169504877061,-0.221660223849,-0.0993252560156,100.0
5.382853,-0.211305853531,-0.298359263244,-0.11773302547,1.73723324228,0.302194215213,-1.02201469993,-0.0287621397729,100.0,0.623179695078,-0.0648106882882,-0.0253106830001,1.64135944304,-0.170655362652,-0.222427214243,-0.0985582656216,100.0
5.392836,-0.211689348728,-0.298742758441,-0.118500015864,1.73800023267,0.302194215213,-1.02278169032,-0.0283786445759,100.0,0.622796199881,-0.0648106882882,-0.0245436926062,1.64097594784,-0.169888372258,-0.221660223849,-0.0993252560156,100.0
5.402850,-0.211689348728,-0.298742758441,-0.118500015864,1.73838372787,0.30257771041,-1.02278169032,-0.0287621397729,100.0,0.623946685472,-0.0651941834851,-0.0249271878031,1.64174293823,-0.169121381864,-0.221276728652,-0.0985582656216,100.0
5.412851,-0.21015536794,-0.298742758441,-0.118116520667,1.73800023267,0.301810720016,-1.02316518552,-0.0287621397729,100.0,0.623563190275,-0.0648106882882,-0.0249271878031,1.64135944304,-0.169504877061,-0.221276728652,-0.0989417608186,100.0
5.422847,-0.211689348728,-0.298742758441,-0.118883511061,1.73761673748,0.301810720016,-1.02239819513,-0.0279951493789,100.0,0.624330180669,-0.0644271930912,-0.0241601974092,1.64174293823,-0.169888372258,-0.222427214243,-0.0985582656216,100.0
5.432830,-0.210538863137,-0.298742758441,-0.118116520667,1.73723324228,0.302194215213,-1.02163120473,-0.0283786445759,100.0,0.623179695078,-0.0648106882882,-0.0253106830001,1.64174293823,-0.169121381864,-0.221276728652,-0.0993252560156,100.0
5.442846,-0.212456339122,-0.299893244032,-0.118116520667,1.73684974708,0.301810720016,-1.02239819513,-0.0283786445759,100.0,0.623563190275,-0.0651941834851,-0.0245436926062,1.64097594784,-0.169121381864,-0.222043719046,-0.0993252560156,100.0
5.452852,-0.211689348728,-0.298742758441,-0.118500015864,1.73800023267,0.301427224819,-1.02239819513,-0.0276116541819,100.0,0.623563190275,-0.0648106882882,-0.0249271878031,1.64135944304,-0.169888372258,-0.221660223849,-0.0985582656216,100.0
5.462852,-0.210538863137,-0.298742758441,-0.118116520667,1.73761673748,0.301810720016,-1.02239819513,-0.0279951493789,100.0,0.623563190275,-0.0648106882882,-0.0249271878031,1.64135944304,-0.169121381864,-0.222043719046,-0.0993252560156,100.0
5.472843,-0.211305853531,-0.299509748835,-0.118116520667,1.73761673748,0.301810720016,-1.02278169032,-0.0291456349698,100.0,0.623946685472,-0.0644271930912,-0.0245436926062,1.64097594784,-0.169121381864,-0.221660223849,-0.0985582656216,100.0
5.482832,-0.210538863137,-0.298742758441,-0.118116520667,1.73800023267,0.301810720016,-1.02201469993,-0.0291456349698,100.0,0.622796199881,-0.0648106882882,-0.0241601974092,1.64135944304,-0.169888372258,-0.221276728652,-0.0989417608186,100.0
5.492829,-0.211305853531,-0.298742758441,-0.118116520667,1.73684974708,0.302194215213,-1.02201469993,-0.0287621397729,100.0,0.622029209488,-0.0644271930912,-0.0249271878031,1.64135944304,-0.169121381864,-0.221660223849,-0.0985582656216,100.0
5.502851,-0.209388377546,-0.298742758441,-0.118883511061,1.73646625189,0.302194215213,-1.02239819513,-0.0291456349698,100.0,0.623946685472,-0.0648106882882,-0.0245436926062,1.64135944304,-0.169121381864,-0.221660223849,-0.0989417608186,100.0
5.512830,-0.210922358334,-0.299126253638,-0.11773302547,1.73646625189,0.302194215213,-1.02239819513,-0.0287621397729,100.0,0.623946685472,-0.0648106882882,-0.0249271878031,1.64097594784,-0.169121381864,-0.222043719046,-0.0997087512126,100.0
5.522833,-0.211689348728,-0.299126253638,-0.118883511061,1.73800023267,0.302194215213,-1.02239819513,-0.0287621397729,100.0,0.623179695078,-0.0648106882882,-0.0253106830001,1.64135944304,-0.169504877061,-0.222043719046,-0.0989417608186,100.0
5.532851,-0.211689348728,-0.298359263244,-0.11773302547,1.73800023267,0.302194215213,-1.02354868072,-0.0291456349698,100.0,0.623179695078,-0.0648106882882,-0.0245436926062,1.64212643343,-0.169888372258,-0.221276728652,-0.0997087512126,100.0
5.542848,-0.211689348728,-0.299126253638,-0.11773302547,1.73761673748,0.30257771041,-1.02239819513,-0.0295291301668,100.0,0.623946685472,-0.0644271930912,-0.0245436926062,1.64135944304,-0.169504877061,-0.221660223849,-0.0989417608186,100.0
5.552849,-0.211305853531,-0.299126253638,-0.11773302547,1.73723324228,0.301810720016,-1.02239819513,-0.0287621397729,100.0,0.623946685472,-0.0651941834851,-0.0253106830001,1.64135944304,-0.170271867455,-0.221660223849,-0.0993252560156,100.0
5.562851,-0.211305853531,-0.298359263244,-0.118116520667,1.73684974708,0.302194215213,-1.02201469993,-0.0283786445759,100.0,0.623563190275,-0.0648106882882,-0.0245436926062,1.64097594784,-0.169121381864,-0.222043719046,-0.0993252560156,100.0
5.572833,-0.210922358334,-0.298359263244,-0.118116520667,1.73723324228,0.302194215213,-1.02163120473,-0.0283786445759,100.0,0.623946685472,-0.0644271930912,-0.0241601974092,1.64097594784,-0.169504877061,-0.222427214243,-0.0989417608186,100.0
5.582843,-0.211305853531,-0.298742758441,-0.118883511061,1.73684974708,0.302194215213,-1.02201469993,-0.0283786445759,100.0,0.622796199881,-0.0651941834851,-0.0245436926062,1.64135944304,-0.169121381864,-0.222043719046,-0.0993252560156,100.0
5.592832,-0.211305853531,-0.298742758441,-0.118116520667,1.73723324228,0.301810720016,-1.02239819513,-0.0279951493789,100.0,0.623179695078,-0.0648106882882,-0.0249271878031,1.64135944304,-0.169121381864,-0.221276728652,-0.0993252560156,100.0
5.602850,-0.211689348728,-0.299126253638,-0.118500015864,1.73723324228,0.302194215213,-1.02278169032,-0.0287621397729,100.0,0.624330180669,-0.0648106882882,-0.0245436926062,1.64174293823,-0.169504877061,-0.221660223849,-0.0985582656216,100.0
5.612869,-0.211305853531,-0.298742758441,-0.118116520667,1.73723324228,0.301810720016,-1.02239819513,-0.0276116541819,100.0,0.624330180669,-0.0651941834851,-0.0249271878031,1.64135944304,-0.169121381864,-0.222043719046,-0.0989417608186,100.0
5.622880,-0.210538863137,-0.299126253638,-0.118116520667,1.73761673748,0.301810720016,-1.02239819513,-0.0279951493789,100.0,0.623179695078,-0.0644271930912,-0.0249271878031,1.64135944304,-0.168737886667,-0.222427214243,-0.0985582656216,100.0
