time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
5.021556,-0.39883500485,-0.436034038956,-0.175257305016,1.35067008373,0.215524300698,0.672267080291,0.114281568697,100.0,0.608606877594,0.0625097171063,-0.0230097118183,1.52746136954,-0.171422353046,-0.0107378655152,-0.0974077800307,100.0
5.021621,-0.39883500485,-0.436034038956,-0.175257305016,1.35067008373,0.215524300698,0.672267080291,0.114281568697,100.0,0.608606877594,0.0625097171063,-0.0230097118183,1.52746136954,-0.171422353046,-0.0107378655152,-0.0974077800307,100.0
5.031680,-0.399601995244,-0.436417534153,-0.175257305016,1.34990309334,0.215524300698,0.673034070685,0.114281568697,100.0,0.6078398872,0.0625097171063,-0.0226262166213,1.52746136954,-0.171805848243,-0.0107378655152,-0.0974077800307,100.0
5.041722,-0.399985490441,-0.43680102935,-0.175257305016,1.34951959814,0.215907795895,0.672650575488,0.114281568697,100.0,0.607072896806,0.0628932123033,-0.0233932070153,1.52784486473,-0.171805848243,-0.0103543703182,-0.0974077800307,100.0
5.051728,-0.399601995244,-0.437184524547,-0.175257305016,1.34913610295,0.215140805501,0.671883585094,0.114665063894,100.0,0.6078398872,0.0625097171063,-0.0233932070153,1.52784486473,-0.171422353046,-0.0103543703182,-0.0977912752277,100.0
5.061720,-0.399985490441,-0.436417534153,-0.174873809819,1.34951959814,0.214757310304,0.673417565882,0.113514578304,100.0,0.608606877594,0.0628932123033,-0.0230097118183,1.52707787434,-0.17218934344,-0.0103543703182,-0.0981747704247,100.0
5.071726,-0.39883500485,-0.43680102935,-0.175640800213,1.34990309334,0.215907795895,0.672267080291,0.114665063894,100.0,0.608223382397,0.0628932123033,-0.0233932070153,1.52784486473,-0.171422353046,-0.0107378655152,-0.0981747704247,100.0
5.081697,-0.399218500047,-0.43680102935,-0.175257305016,1.34990309334,0.215907795895,0.672650575488,0.114281568697,100.0,0.608606877594,0.0621262219094,-0.0233932070153,1.52784486473,-0.17218934344,-0.0103543703182,-0.0981747704247,100.0
5.091728,-0.399601995244,-0.43680102935,-0.175640800213,1.35067008373,0.215907795895,0.672650575488,0.1138980735,100.0,0.608606877594,0.0628932123033,-0.0233932070153,1.52822835993,-0.171422353046,-0.0115048559091,-0.0977912752277,100.0
5.101703,-0.399985490441,-0.436417534153,-0.174873809819,1.35067008373,0.215524300698,0.672650575488,0.1138980735,100.0,0.608606877594,0.0625097171063,-0.0230097118183,1.52784486473,-0.171805848243,-0.0107378655152,-0.0985582656216,100.0
5.111721,-0.399601995244,-0.43680102935,-0.174873809819,1.34990309334,0.215524300698,0.673034070685,0.113514578304,100.0,0.608223382397,0.0628932123033,-0.0233932070153,1.52746136954,-0.171422353046,-0.0111213607122,-0.0977912752277,100.0
5.121728,-0.399601995244,-0.436417534153,-0.175257305016,1.35067008373,0.215907795895,0.672650575488,0.1138980735,100.0,0.608606877594,0.0628932123033,-0.0230097118183,1.52822835993,-0.171422353046,-0.0107378655152,-0.0970242848338,100.0
5.131726,-0.399601995244,-0.437184524547,-0.174873809819,1.35028658854,0.215907795895,0.672650575488,0.1138980735,100.0,0.6078398872,0.0625097171063,-0.0230097118183,1.52746136954,-0.171422353046,-0.0111213607122,-0.0977912752277,100.0
5.141726,-0.39883500485,-0.436034038956,-0.174873809819,1.35028658854,0.215907795895,0.672267080291,0.1138980735,100.0,0.608606877594,0.0625097171063,-0.0226262166213,1.52822835993,-0.171422353046,-0.0111213607122,-0.0977912752277,100.0
5.151726,-0.399218500047,-0.436417534153,-0.175257305016,1.35067008373,0.215524300698,0.672267080291,0.114281568697,100.0,0.608606877594,0.0628932123033,-0.0233932070153,1.52746136954,-0.171805848243,-0.0107378655152,-0.0977912752277,100.0
5.161725,-0.399985490441,-0.43680102935,-0.174873809819,1.34951959814,0.215524300698,0.672650575488,0.114281568697,100.0,0.608223382397,0.0617427267124,-0.0226262166213,1.52784486473,-0.17218934344,-0.0103543703182,-0.0977912752277,100.0
5.171726,-0.399601995244,-0.437184524547,-0.175257305016,1.35028658854,0.215907795895,0.673417565882,0.114281568697,100.0,0.608990372791,0.0628932123033,-0.0230097118183,1.52707787434,-0.171038857849,-0.0111213607122,-0.0981747704247,100.0
5.181727,-0.399601995244,-0.43680102935,-0.174873809819,1.35143707413,0.215907795895,0.673034070685,0.1138980735,100.0,0.608606877594,0.0628932123033,-0.0226262166213,1.52784486473,-0.171422353046,-0.0103543703182,-0.0977912752277,100.0
5.191710,-0.400368985638,-0.43680102935,-0.175640800213,1.34990309334,0.215907795895,0.672267080291,0.114281568697,100.0,0.606689401609,0.0621262219094,-0.0226262166213,1.52707787434,-0.171805848243,-0.0103543703182,-0.0981747704247,100.0
5.201698,-0.399218500047,-0.436417534153,-0.175257305016,1.35067008373,0.215524300698,0.672650575488,0.114281568697,100.0,0.608606877594,0.0625097171063,-0.0237767022122,1.52746136954,-0.171805848243,-0.0103543703182,-0.0974077800307,100.0
5.211727,-0.399601995244,-0.43680102935,-0.175640800213,1.35028658854,0.215524300698,0.672650575488,0.113514578304,100.0,0.607456392003,0.0621262219094,-0.0233932070153,1.52784486473,-0.171038857849,-0.0103543703182,-0.0974077800307,100.0
5.221727,-0.399601995244,-0.435650543759,-0.174873809819,1.34990309334,0.215907795895,0.672267080291,0.1138980735,100.0,0.608990372791,0.0625097171063,-0.0230097118183,1.52822835993,-0.171422353046,-0.0107378655152,-0.0981747704247,100.0
